URL,Nor/Mal,has_ip,long_url,is_shortened,has_at_symbol,has_double_slash,has_dash,subdomain_count,is_https,domain_reg_length,has_favicon,non_standard_port
https://w66c.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w44z.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w7v0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w9ov.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w7la.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w4rw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0f0m.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://03vw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w6x7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w46d.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://08zb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w5aa.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0bne.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://02si.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://07ju.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://04ar.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://05an.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w9pu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w4ki.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0e0j.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://09qw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://wb7o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w3v9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wag0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w23i.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0c21.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://06od.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://05bj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://077t.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://07nf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://07ms.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://06kz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0ax3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0esa.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://04dt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w5h5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://0bck.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://07ki.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://08ak.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://090r.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://09h7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w5e2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w8gn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w2uh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0crl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0awx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w39v.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w8su.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://05yq.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://ss51.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://09ri.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w3n2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://01mp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0cqz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://02ic.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://051c.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0but.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://09j3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0bx7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://09o5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://05aw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://02ax.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://09ra.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://04nw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w6rs.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0aen.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://091s.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w7rh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w2ix.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://02q2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0dhk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w2g4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w6rk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w4dj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://09i3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://058y.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0chu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://04st.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://043a.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w5oj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://wav7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0bp2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0cng.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://02ie.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://0d9q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w753.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://wa2z.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://waky.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0bc.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,0,1
https://0avs.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://wbn0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w2jy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wbab.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0eoj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w3k7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://04x6.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w4tv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0bwn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w2lv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://09hg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0dhm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w784.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wbup.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w4ha.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w71e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0dqs.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w2fd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w823.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0ess.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w5y5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://08j.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,1,0
https://w290.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0e0o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wbfd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w7wa.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://04vf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w92o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://04yd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://09g1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://wa2j.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://09u1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://07mp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0ffe.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w6zz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://09dl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w9ct.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://013k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0avw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://069i.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w4s7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://02eu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wb7x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://wbbg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://055u.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://013i.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://07e2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://wbay.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://016n.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://wapn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w6v8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w5da.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0cmw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://06w3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0cym.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0q8.yahwagsc.pro,1,0,24,1,0,0,0,1,1,2,0,1
https://02l6.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w4lc.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w92t.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://08nm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://07q2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w6ui.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://waa5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w3fb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w597.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w792.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wb16.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w4de.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://07ej.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://06ju.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0djq.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0f8q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w9q9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0ec.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,0,0
https://03hs.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w4rf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0f22.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://03c3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://07d0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0708.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://wbna.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wa6s.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w4bf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://076m.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0g5.yahwagsc.pro,1,0,24,1,0,0,0,1,1,2,1,1
https://05k1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://wakd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w9ly.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://029b.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://wc6j.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w77n.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0dpv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0crd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://085b.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w490.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://waim.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0d2y.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w4yh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://028w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w2jn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w5nm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0d8p.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://05qm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w2d2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://wa57.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w7m8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w8hj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w82f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://08ls.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0cm1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://06xv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://03n3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://01vx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w78b.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0fjp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w3wj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w9iv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0wf.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,1,1
https://w6ni.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w7ny.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w4jr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w4dy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0ddo.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://0awr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://08cp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://02nv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://046q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://063d.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w24d.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w783.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0c70.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://02br.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://025t.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w5i1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w731.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0f0n.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w9x7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0eb.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,0,1
https://0fjq.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0f15.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w8j8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0d2o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w2dt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://01ty.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0fe4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://084f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0d1b.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://02w0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://07c.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,1,0
https://086w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w9dc.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w3vc.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wa3v.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wabs.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0870.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w2ha.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://010d.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://03k0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w7og.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0bh1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0dao.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w8eu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w2xh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://09cc.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w6yx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wb8t.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://02xp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://05td.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w7i3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://08dd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w81w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://05uv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0ege.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://03km.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w5j1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w781.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://02yy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://09ka.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0di3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0ctl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0cej.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0dd7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w9r1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w8kj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0x0.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,0,1
https://0c7g.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://03mf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://wawn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://03mn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w3tb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://01oz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://0epj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w56e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0ckk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://084w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://04x9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0cbj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wbi3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0ac4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w74e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0395.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0et4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w5oe.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w2gv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w2yh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w5nj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w8nb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w2g5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0463.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://05w2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w685.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://02cl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://08io.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://08rw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://08v.yahwagsc.pro,1,0,24,1,0,0,0,1,1,2,1,0
https://w858.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0d9n.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0qj.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,1,0
https://07rb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://04vw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w2yz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://066c.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://0c2m.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://wbxf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://05rl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://01xe.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://05wn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w2ks.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0cgy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w8d4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://076r.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://02dw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0e4d.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0cau.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0exk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://wb0k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://02g2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w5vo.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0d3v.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w9yp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://waoo.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0d5n.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://02yo.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w6mb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://01hr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w9z8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://090x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://wa5h.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w3ic.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://06h8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0c2x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0deg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wan5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0l5.yahwagsc.pro,1,0,24,1,0,0,0,1,1,3,0,1
https://w8pz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://wbqc.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
